Postcode,Type,Subtype,Price,Bedrooms,Area,Kitchen,Fireplace,Frontages,Garden,Garden_surface,Terrace,Terrace_Surface,Furnished,Type_of_sale,State_of_building,Swimmingpool,ID IMMOWEB,Cadastral_income,Plot_surface
1200,APARTMENT,APARTMENT,385000,2.0,87.0,,,,,,,,,BUY_REGULAR,,,20481445,1547.0,
8400,APARTMENT,APARTMENT,239000,2.0,104.0,,,,,,,,,BUY_REGULAR,JUST_RENOVATED,,20430133,961.0,
9050,APARTMENT,APARTMENT,216750,2.0,49.0,HYPER_EQUIPPED,,2.0,,,True,1.0,,BUY_REGULAR,GOOD,,20444035,,
1083,APARTMENT,APARTMENT,219000,2.0,75.0,SEMI_EQUIPPED,,2.0,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20441010,,
1000,APARTMENT,APARTMENT,269000,3.0,100.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,TO_RENOVATE,,20453446,,
1160,APARTMENT,APARTMENT,319000,2.0,97.0,SEMI_EQUIPPED,,2.0,,,True,2.0,,BUY_REGULAR,TO_BE_DONE_UP,,20421461,1132.0,
8670,APARTMENT,APARTMENT,269000,1.0,52.0,,,,,,True,11.0,,BUY_REGULAR,GOOD,,20432532,842.0,
4000,APARTMENT,APARTMENT,299000,2.0,82.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,AS_NEW,,20427598,734.0,
1090,APARTMENT,APARTMENT,299000,3.0,110.0,HYPER_EQUIPPED,,3.0,True,300.0,True,10.0,,BUY_REGULAR,JUST_RENOVATED,,20440867,1227.0,
8420,APARTMENT,APARTMENT,359000,2.0,50.0,INSTALLED,,,,,True,15.0,True,BUY_REGULAR,AS_NEW,,20440008,981.0,
1190,APARTMENT,APARTMENT,430000,2.0,114.0,HYPER_EQUIPPED,,2.0,,,True,160.0,,BUY_REGULAR,JUST_RENOVATED,,20422424,,
3000,APARTMENT,APARTMENT,335000,3.0,75.0,HYPER_EQUIPPED,,,,,True,11.0,,BUY_REGULAR,GOOD,,20416333,,
9000,APARTMENT,APARTMENT,385000,2.0,74.0,HYPER_EQUIPPED,,2.0,,,True,7.0,,BUY_REGULAR,JUST_RENOVATED,,20426505,,
9090,APARTMENT,APARTMENT,350000,2.0,69.0,,,,,,True,16.0,,BUY_REGULAR,GOOD,,20483632,,
8420,APARTMENT,APARTMENT,169000,2.0,42.0,,,,,,True,1.0,,BUY_REGULAR,AS_NEW,,20483615,636.0,
4420,APARTMENT,APARTMENT,165000,3.0,83.0,NOT_INSTALLED,,2.0,,,,,,BUY_REGULAR,JUST_RENOVATED,,20410262,,
1930,APARTMENT,APARTMENT,275000,2.0,95.0,,,2.0,,,True,5.0,,BUY_REGULAR,,,20372663,1616.0,
4420,APARTMENT,APARTMENT,120000,1.0,42.0,NOT_INSTALLED,,2.0,,,True,10.0,,BUY_REGULAR,JUST_RENOVATED,,20410289,,
8300,APARTMENT,APARTMENT,2975000,3.0,131.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20276782,3225.0,
8211,APARTMENT,APARTMENT,209000,3.0,95.0,SEMI_EQUIPPED,,,,,True,,,BUY_REGULAR,GOOD,,20295702,708.0,
8300,APARTMENT,APARTMENT,3850000,4.0,187.0,,,,,,True,,True,BUY_REGULAR,GOOD,,11378089,2436.0,
8300,APARTMENT,APARTMENT,2815000,4.0,137.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20226474,1797.0,
8300,APARTMENT,APARTMENT,2975000,3.0,131.0,HYPER_EQUIPPED,,3.0,,,True,37.0,True,BUY_REGULAR,GOOD,,20172539,4083.0,
8300,APARTMENT,APARTMENT,2375000,2.0,105.0,HYPER_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,JUST_RENOVATED,,20377083,2310.0,
1180,APARTMENT,APARTMENT,3990000,4.0,446.0,USA_HYPER_EQUIPPED,True,,True,1000.0,True,100.0,,BUY_REGULAR,AS_NEW,,20217744,5652.0,
8300,APARTMENT,APARTMENT,3850000,4.0,187.0,,,,,,True,,True,BUY_REGULAR,GOOD,,20276762,2436.0,
8300,APARTMENT,APARTMENT,2975000,3.0,131.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,11060795,3225.0,
9051,APARTMENT,APARTMENT,369000,2.0,85.0,HYPER_EQUIPPED,,2.0,,,True,5.0,,BUY_REGULAR,AS_NEW,,20470464,,
9051,APARTMENT,APARTMENT,398000,2.0,94.0,HYPER_EQUIPPED,,2.0,,,True,3.0,,BUY_REGULAR,AS_NEW,,20470443,,
4100,APARTMENT,APARTMENT,189000,2.0,100.0,HYPER_EQUIPPED,,2.0,True,90.0,True,40.0,,BUY_REGULAR,AS_NEW,,20468691,2320.0,
2100,APARTMENT,APARTMENT,189000,1.0,,,,,,,,,,BUY_REGULAR,AS_NEW,,20485689,599.0,
8370,APARTMENT,APARTMENT,329000,3.0,159.0,,,2.0,,,True,40.0,,BUY_REGULAR,GOOD,,20485040,1437.0,
4100,APARTMENT,APARTMENT,199000,2.0,118.0,HYPER_EQUIPPED,,4.0,True,105.0,True,30.0,,BUY_REGULAR,AS_NEW,,20468693,2320.0,
8400,APARTMENT,APARTMENT,229000,2.0,80.0,,,,,,,,,BUY_REGULAR,AS_NEW,,20484054,1013.0,
2020,APARTMENT,APARTMENT,239000,3.0,101.0,,,3.0,,,True,6.0,,BUY_REGULAR,AS_NEW,,20485709,899.0,
8300,APARTMENT,APARTMENT,549000,1.0,55.0,,,,,,,,,BUY_REGULAR,AS_NEW,,20484224,803.0,
2520,APARTMENT,APARTMENT,249000,2.0,90.0,SEMI_EQUIPPED,,,,,True,,,BUY_REGULAR,GOOD,,20436591,,
2520,APARTMENT,APARTMENT,249000,2.0,90.0,SEMI_EQUIPPED,,,,,True,,,BUY_REGULAR,GOOD,,20436590,,
9900,APARTMENT,APARTMENT,270000,3.0,94.0,,,,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20449915,,
8420,APARTMENT,APARTMENT,279000,3.0,90.0,INSTALLED,,,,,True,,,BUY_REGULAR,TO_BE_DONE_UP,,20434320,865.0,
1020,APARTMENT,APARTMENT,200000,2.0,82.0,NOT_INSTALLED,,2.0,,,True,3.0,,BUY_REGULAR,TO_RENOVATE,,20449503,,
1070,APARTMENT,APARTMENT,219000,1.0,,,,,,,,,,BUY_REGULAR,GOOD,,20483807,978.0,
2290,APARTMENT,APARTMENT,225000,2.0,98.0,INSTALLED,,,,,,,,BUY_REGULAR,GOOD,,20483837,,
8620,APARTMENT,APARTMENT,545000,2.0,66.0,SEMI_EQUIPPED,,3.0,,,True,,True,BUY_REGULAR,GOOD,,20459541,862.0,
1750,APARTMENT,APARTMENT,519000,3.0,136.0,INSTALLED,,2.0,,,True,30.0,,BUY_REGULAR,,,11265827,,
2650,APARTMENT,APARTMENT,209000,1.0,84.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,20483830,602.0,
2610,APARTMENT,APARTMENT,209000,2.0,79.0,SEMI_EQUIPPED,,2.0,,,,,,BUY_REGULAR,GOOD,,20483829,,
2000,APARTMENT,APARTMENT,239000,2.0,56.0,,,,,,,,,BUY_REGULAR,,,20483793,,
2610,APARTMENT,APARTMENT,189000,2.0,79.0,SEMI_EQUIPPED,,2.0,,,,,,BUY_REGULAR,GOOD,,20483827,,
7500,APARTMENT,APARTMENT,129000,1.0,56.0,SEMI_EQUIPPED,,2.0,,,,,,BUY_REGULAR,GOOD,,20228782,612.0,
1190,APARTMENT,APARTMENT,299000,2.0,85.0,INSTALLED,,2.0,,,True,2.0,,BUY_REGULAR,GOOD,,20454510,,
1070,APARTMENT,APARTMENT,288500,2.0,90.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,AS_NEW,,20396007,1079.0,
2650,APARTMENT,APARTMENT,299000,3.0,112.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,GOOD,,20181939,,
2020,APARTMENT,APARTMENT,298000,3.0,130.0,INSTALLED,,,,,True,4.0,,BUY_REGULAR,GOOD,,20272044,788.0,
2890,APARTMENT,APARTMENT,319000,2.0,95.0,HYPER_EQUIPPED,,2.0,True,70.0,True,17.0,,BUY_REGULAR,,,20417841,559.0,
2170,APARTMENT,APARTMENT,299000,2.0,81.0,INSTALLED,,3.0,,,True,150.0,,BUY_REGULAR,AS_NEW,,20422184,,
2000,APARTMENT,APARTMENT,320000,2.0,106.0,,,3.0,,,True,6.0,,BUY_REGULAR,TO_BE_DONE_UP,,20377117,,
2000,APARTMENT,APARTMENT,325000,2.0,95.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,20383543,511.0,
9000,APARTMENT,APARTMENT,325000,3.0,119.0,INSTALLED,,,,,,,,BUY_REGULAR,GOOD,,20172673,989.0,
8300,APARTMENT,APARTMENT,329900,1.0,38.0,HYPER_EQUIPPED,,1.0,,,True,,True,BUY_REGULAR,JUST_RENOVATED,,11273032,580.0,
6600,APARTMENT,APARTMENT,345000,3.0,125.0,INSTALLED,,3.0,,,,,,BUY_REGULAR,GOOD,,20296498,1631.0,
8300,APARTMENT,APARTMENT,349000,1.0,55.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,GOOD,,20109295,795.0,
3500,APARTMENT,APARTMENT,350000,3.0,145.0,,,,,,,,,BUY_REGULAR,TO_RENOVATE,,20149347,1420.0,
8660,APARTMENT,APARTMENT,439000,2.0,71.0,INSTALLED,,,,,True,,,BUY_REGULAR,JUST_RENOVATED,,20379671,666.0,
9900,APARTMENT,APARTMENT,349000,2.0,100.0,HYPER_EQUIPPED,,,,,True,,,BUY_REGULAR,AS_NEW,,20407851,,
8660,APARTMENT,APARTMENT,449000,2.0,100.0,HYPER_EQUIPPED,,,,,True,,,BUY_REGULAR,AS_NEW,,20340744,1095.0,
1030,APARTMENT,APARTMENT,390000,2.0,97.0,HYPER_EQUIPPED,,3.0,,,True,5.0,,BUY_REGULAR,AS_NEW,,20186833,,
8660,APARTMENT,APARTMENT,399000,1.0,44.0,INSTALLED,,,,,True,37.0,True,BUY_REGULAR,AS_NEW,,20121763,788.0,
2300,APARTMENT,APARTMENT,442000,3.0,251.0,SEMI_EQUIPPED,,3.0,,,True,20.0,,BUY_REGULAR,GOOD,,20418760,1918.0,
4000,APARTMENT,APARTMENT,168000,1.0,65.0,INSTALLED,,2.0,,,True,4.0,,BUY_REGULAR,GOOD,,20483909,,
2060,APARTMENT,APARTMENT,190000,1.0,55.0,HYPER_EQUIPPED,,,,,True,,,BUY_REGULAR,,,20483943,,
8300,APARTMENT,APARTMENT,585000,2.0,55.0,INSTALLED,,2.0,,,,,True,BUY_REGULAR,JUST_RENOVATED,,11026403,,
8300,APARTMENT,APARTMENT,479000,2.0,72.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,GOOD,,20139020,1179.0,
1050,APARTMENT,APARTMENT,675000,4.0,165.0,HYPER_EQUIPPED,,2.0,,,True,20.0,,BUY_REGULAR,JUST_RENOVATED,,20483929,2500.0,
1050,APARTMENT,APARTMENT,269000,1.0,62.0,HYPER_EQUIPPED,,2.0,,,,,,BUY_REGULAR,GOOD,,20483906,,
8300,APARTMENT,APARTMENT,1195000,2.0,85.0,HYPER_EQUIPPED,,,,,True,,,BUY_REGULAR,AS_NEW,,20483905,,
1082,APARTMENT,APARTMENT,250000,3.0,110.0,INSTALLED,,4.0,,,True,22.0,,BUY_REGULAR,TO_BE_DONE_UP,,20371341,1653.0,
8300,APARTMENT,APARTMENT,615000,2.0,91.0,HYPER_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,JUST_RENOVATED,,20412321,1139.0,
8301,APARTMENT,APARTMENT,595000,2.0,84.0,,,4.0,,,True,,,BUY_REGULAR,GOOD,,20025142,1295.0,
8300,APARTMENT,APARTMENT,635000,3.0,83.0,HYPER_EQUIPPED,,,,,True,,True,BUY_REGULAR,JUST_RENOVATED,,20377446,934.0,
8300,APARTMENT,APARTMENT,645000,3.0,87.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,GOOD,,20255568,1289.0,
8301,APARTMENT,APARTMENT,598000,2.0,96.0,HYPER_EQUIPPED,,1.0,,,True,,,BUY_REGULAR,JUST_RENOVATED,,20179990,919.0,
8400,APARTMENT,APARTMENT,695000,3.0,100.0,,,,,,,,,BUY_REGULAR,GOOD,,20279556,1070.0,
8430,APARTMENT,APARTMENT,650000,2.0,100.0,INSTALLED,,,,,True,,True,BUY_REGULAR,JUST_RENOVATED,,20276748,1068.0,
1040,APARTMENT,APARTMENT,695000,3.0,167.0,HYPER_EQUIPPED,,3.0,,,True,6.0,,BUY_REGULAR,GOOD,,20244492,1898.0,
8300,APARTMENT,APARTMENT,685000,2.0,80.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,GOOD,,20371541,1246.0,
8300,APARTMENT,APARTMENT,799000,2.0,85.0,HYPER_EQUIPPED,,2.0,,,True,,True,BUY_REGULAR,JUST_RENOVATED,,20358515,1509.0,
8300,APARTMENT,APARTMENT,815000,3.0,76.0,HYPER_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,JUST_RENOVATED,,20414095,1006.0,
8300,APARTMENT,APARTMENT,900000,2.0,93.0,,,,,,True,,,BUY_REGULAR,GOOD,,20065848,1292.0,
8300,APARTMENT,APARTMENT,865000,1.0,64.0,,,,,,,,,BUY_REGULAR,JUST_RENOVATED,,20376791,1028.0,
8300,APARTMENT,APARTMENT,970000,2.0,102.0,HYPER_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,GOOD,,20418971,1484.0,
8300,APARTMENT,APARTMENT,975000,2.0,70.0,,,,,,True,,True,BUY_REGULAR,GOOD,,20377440,1025.0,
1040,APARTMENT,APARTMENT,1450000,4.0,335.0,HYPER_EQUIPPED,,3.0,,,True,,,BUY_REGULAR,JUST_RENOVATED,,20326406,,
8300,APARTMENT,APARTMENT,1175000,3.0,89.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,AS_NEW,,20411777,1336.0,
8300,APARTMENT,APARTMENT,1585000,3.0,112.0,,,,,,True,,,BUY_REGULAR,GOOD,,11445822,1388.0,
8620,APARTMENT,APARTMENT,1150000,3.0,207.0,INSTALLED,,2.0,,,True,,True,BUY_REGULAR,JUST_RENOVATED,,20097426,,
8300,APARTMENT,APARTMENT,1190000,2.0,105.0,HYPER_EQUIPPED,,3.0,,,True,,,BUY_REGULAR,JUST_RENOVATED,,20383418,1591.0,
1000,APARTMENT,APARTMENT,1350000,4.0,291.0,NOT_INSTALLED,True,2.0,,,True,12.0,,BUY_REGULAR,TO_BE_DONE_UP,,10504579,,
8301,APARTMENT,APARTMENT,1495000,3.0,112.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,GOOD,,20008651,1425.0,
8300,APARTMENT,APARTMENT,1650000,3.0,106.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,11484323,1600.0,
1000,APARTMENT,APARTMENT,525000,2.0,110.0,INSTALLED,,3.0,,,True,20.0,,BUY_REGULAR,GOOD,,20465721,3270.0,
1080,APARTMENT,APARTMENT,230000,3.0,105.0,INSTALLED,,2.0,,,True,6.0,,BUY_REGULAR,TO_RENOVATE,,20483867,,
8300,APARTMENT,APARTMENT,2150000,3.0,154.0,HYPER_EQUIPPED,,4.0,,,True,,,BUY_REGULAR,JUST_RENOVATED,,20272608,2112.0,
1060,APARTMENT,APARTMENT,525000,2.0,110.0,INSTALLED,,3.0,,,True,20.0,,BUY_REGULAR,GOOD,,20465740,3270.0,
8200,APARTMENT,APARTMENT,289000,2.0,79.0,HYPER_EQUIPPED,,,,,True,,,BUY_REGULAR,,,20483872,664.0,
8300,APARTMENT,APARTMENT,2045000,2.0,81.0,HYPER_EQUIPPED,,3.0,,,True,,,BUY_REGULAR,JUST_RENOVATED,,20374559,1864.0,
1180,APARTMENT,APARTMENT,345000,1.0,70.0,INSTALLED,,4.0,,,True,5.0,,BUY_REGULAR,,,20477264,,
8370,APARTMENT,APARTMENT,144800,2.0,89.0,HYPER_EQUIPPED,,2.0,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20472218,356.0,
9600,APARTMENT,APARTMENT,175000,1.0,83.0,INSTALLED,,,True,2000.0,True,11.0,,BUY_REGULAR,GOOD,,20206932,,
9600,APARTMENT,APARTMENT,180000,1.0,84.0,INSTALLED,,,True,2000.0,True,10.0,,BUY_REGULAR,GOOD,,20198444,,
9600,APARTMENT,APARTMENT,175000,1.0,83.0,INSTALLED,,,True,2000.0,True,10.0,,BUY_REGULAR,GOOD,,20153909,,
9600,APARTMENT,APARTMENT,254000,1.0,83.0,INSTALLED,,,True,2000.0,True,52.0,,BUY_REGULAR,GOOD,,20022107,,
9600,APARTMENT,APARTMENT,232000,1.0,84.0,INSTALLED,,,True,2000.0,True,10.0,,BUY_REGULAR,GOOD,,20198447,,
8780,APARTMENT,APARTMENT,169900,2.0,83.0,SEMI_EQUIPPED,,,,,True,,,BUY_REGULAR,GOOD,,20427602,783.0,
9770,APARTMENT,APARTMENT,315000,2.0,87.0,INSTALLED,,,True,41.0,True,20.0,,BUY_REGULAR,GOOD,,20198399,,
9600,APARTMENT,APARTMENT,215000,1.0,82.0,INSTALLED,,,True,2000.0,True,10.0,,BUY_REGULAR,GOOD,,20022108,,
8434,APARTMENT,APARTMENT,295000,2.0,69.0,,,,,,True,,True,BUY_REGULAR,GOOD,,11446009,1648.0,
8780,APARTMENT,APARTMENT,209000,2.0,77.0,INSTALLED,,,,,True,,,BUY_REGULAR,GOOD,,20428131,,
8400,APARTMENT,APARTMENT,395000,2.0,87.0,,,,,,True,6.0,,BUY_REGULAR,,,20444647,986.0,
8434,APARTMENT,APARTMENT,295000,2.0,69.0,,,,,,True,,True,BUY_REGULAR,GOOD,,11471210,1648.0,
8300,APARTMENT,APARTMENT,3795000,3.0,152.0,,,,,,True,,True,BUY_REGULAR,JUST_RENOVATED,,20429169,2626.0,
9000,APARTMENT,APARTMENT,430000,2.0,120.0,INSTALLED,,,,,True,,,BUY_REGULAR,GOOD,,20427567,,
9052,APARTMENT,APARTMENT,430000,2.0,120.0,INSTALLED,,,,,True,,,BUY_REGULAR,GOOD,,20427482,,
2800,APARTMENT,APARTMENT,225000,3.0,124.0,INSTALLED,,,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20445629,399.0,
2050,APARTMENT,APARTMENT,299000,3.0,145.0,,,,,,True,21.0,,BUY_REGULAR,AS_NEW,,20489188,,
2100,APARTMENT,APARTMENT,239000,2.0,117.0,,,,,,True,7.0,,BUY_REGULAR,,,20357375,981.0,
6760,APARTMENT,APARTMENT,189000,2.0,90.0,SEMI_EQUIPPED,,2.0,,,,,,BUY_REGULAR,GOOD,,20467878,681.0,
8670,APARTMENT,APARTMENT,399000,3.0,101.0,INSTALLED,,,,,True,,,BUY_REGULAR,GOOD,,20483773,,
2930,APARTMENT,APARTMENT,220000,1.0,50.0,HYPER_EQUIPPED,,2.0,,,,,,BUY_REGULAR,,,20483732,,
9300,APARTMENT,APARTMENT,219000,2.0,85.0,INSTALLED,,,,,True,10.0,,BUY_REGULAR,AS_NEW,,20483723,797.0,
9090,APARTMENT,APARTMENT,410000,2.0,101.0,,,,,,True,24.0,,BUY_REGULAR,GOOD,,20483725,,
8670,APARTMENT,APARTMENT,295000,2.0,72.0,INSTALLED,,,,,,,True,BUY_REGULAR,GOOD,,20483726,861.0,
2060,APARTMENT,APARTMENT,219500,1.0,80.0,USA_INSTALLED,,2.0,,,True,21.0,,BUY_REGULAR,GOOD,,20420970,242.0,
1430,APARTMENT,APARTMENT,199000,2.0,90.0,INSTALLED,,3.0,,,,,,BUY_REGULAR,AS_NEW,,20483645,,
8800,APARTMENT,APARTMENT,219000,2.0,77.0,INSTALLED,,,,,True,,,BUY_REGULAR,GOOD,,20261795,863.0,
2640,APARTMENT,APARTMENT,225000,1.0,68.0,INSTALLED,,2.0,True,145.0,,,,BUY_REGULAR,GOOD,,20324301,,
3510,APARTMENT,APARTMENT,220000,1.0,101.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,AS_NEW,,20421665,,
2900,APARTMENT,APARTMENT,224000,3.0,93.0,SEMI_EQUIPPED,,3.0,,,,,,BUY_REGULAR,GOOD,,20421247,,
8380,APARTMENT,APARTMENT,229000,1.0,56.0,INSTALLED,,1.0,,,True,,,BUY_REGULAR,GOOD,,20374959,675.0,
2660,APARTMENT,APARTMENT,225000,2.0,92.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,AS_NEW,,20233482,445.0,
2300,APARTMENT,APARTMENT,229000,2.0,69.0,USA_HYPER_EQUIPPED,,2.0,True,47.0,True,7.0,,BUY_REGULAR,JUST_RENOVATED,,20293423,,
8830,APARTMENT,APARTMENT,229000,2.0,117.0,INSTALLED,,,,,True,,,BUY_REGULAR,GOOD,,20073718,715.0,
9800,APARTMENT,APARTMENT,225000,2.0,99.0,SEMI_EQUIPPED,,,,,True,,,BUY_REGULAR,TO_RENOVATE,,20318921,,
8370,APARTMENT,APARTMENT,249000,,54.0,INSTALLED,,,,,True,,,BUY_REGULAR,GOOD,,20363940,764.0,
2640,APARTMENT,APARTMENT,249000,3.0,116.0,,,2.0,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20205018,984.0,
8420,APARTMENT,APARTMENT,245000,2.0,67.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,20337660,859.0,
9420,APARTMENT,APARTMENT,239000,2.0,121.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,20263565,,
8800,APARTMENT,APARTMENT,235000,2.0,77.0,INSTALLED,,,,,True,,,BUY_REGULAR,GOOD,,20044025,863.0,
8800,APARTMENT,APARTMENT,235000,3.0,107.0,INSTALLED,,,,,True,,,BUY_REGULAR,GOOD,,20368237,1058.0,
8420,APARTMENT,APARTMENT,249000,2.0,76.0,INSTALLED,,,,,True,,,BUY_REGULAR,TO_BE_DONE_UP,,20402659,823.0,
2100,APARTMENT,APARTMENT,259000,2.0,104.0,HYPER_EQUIPPED,,2.0,,,True,3.0,,BUY_REGULAR,GOOD,,20324415,1059.0,
8800,APARTMENT,APARTMENT,249000,2.0,117.0,INSTALLED,,,,,True,,,BUY_REGULAR,GOOD,,20355674,,
2060,APARTMENT,APARTMENT,265000,2.0,110.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,JUST_RENOVATED,,20296493,,
9050,APARTMENT,APARTMENT,249000,2.0,98.0,,,,,,True,10.0,,BUY_REGULAR,TO_BE_DONE_UP,,20239949,922.0,
8400,APARTMENT,APARTMENT,255000,1.0,90.0,,,,,,,,,BUY_REGULAR,GOOD,,20315281,956.0,
8793,APARTMENT,APARTMENT,259000,2.0,100.0,,,,,,True,,,BUY_REGULAR,GOOD,,20275310,726.0,
1020,APARTMENT,APARTMENT,259000,2.0,96.0,HYPER_EQUIPPED,,2.0,,,True,3.0,,BUY_REGULAR,AS_NEW,,20286409,593.0,
3000,APARTMENT,APARTMENT,265000,2.0,60.0,SEMI_EQUIPPED,,2.0,,,True,7.0,,BUY_REGULAR,TO_BE_DONE_UP,,20295946,813.0,
8370,APARTMENT,APARTMENT,499000,2.0,110.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20483262,,
2640,APARTMENT,APARTMENT,260000,2.0,130.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,GOOD,,20324300,,
3500,APARTMENT,APARTMENT,199000,1.0,80.0,,,,,,,,,BUY_REGULAR,,,20483254,,
4800,APARTMENT,APARTMENT,135000,2.0,60.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,20328468,507.0,
1090,APARTMENT,APARTMENT,215000,3.0,104.0,,,3.0,,,True,12.0,,BUY_REGULAR,GOOD,,20483243,1306.0,
8400,APARTMENT,APARTMENT,192000,1.0,37.0,,,,,,,,,BUY_REGULAR,JUST_RENOVATED,,20319652,627.0,
1083,APARTMENT,APARTMENT,249990,2.0,90.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,20483229,1244.0,
8870,APARTMENT,APARTMENT,525000,3.0,,,,,,,True,,,BUY_REGULAR,,,20483217,,
8870,APARTMENT,APARTMENT,749000,3.0,,,,,,,True,,,BUY_REGULAR,,,20483218,,
8980,APARTMENT,APARTMENT,254000,1.0,,,,,,,True,,,BUY_REGULAR,,,20483214,,
2100,APARTMENT,APARTMENT,275000,2.0,75.0,INSTALLED,,,,,,,,BUY_REGULAR,,,20471837,,
8980,APARTMENT,APARTMENT,331000,2.0,,,,,,,True,,,BUY_REGULAR,,,20483213,,
2220,APARTMENT,APARTMENT,315000,2.0,86.0,INSTALLED,,2.0,,,True,22.0,,BUY_REGULAR,GOOD,,20487068,886.0,
8430,APARTMENT,APARTMENT,129000,,32.0,,,,,,,,,BUY_REGULAR,JUST_RENOVATED,,20436731,557.0,
8400,APARTMENT,APARTMENT,275000,1.0,,INSTALLED,,2.0,,,,,,BUY_REGULAR,AS_NEW,,20487069,773.0,
4500,APARTMENT,APARTMENT,265000,3.0,100.0,INSTALLED,,,,,,,,BUY_REGULAR,GOOD,,20397924,1095.0,
9051,APARTMENT,APARTMENT,399000,3.0,145.0,,,2.0,,,True,10.0,,BUY_REGULAR,GOOD,,20444771,1457.0,
1070,APARTMENT,APARTMENT,310000,3.0,97.0,HYPER_EQUIPPED,,2.0,,,True,8.0,,BUY_REGULAR,AS_NEW,,20437248,,
9820,APARTMENT,APARTMENT,285000,2.0,155.0,INSTALLED,,,,,,,,BUY_REGULAR,TO_RENOVATE,,20436265,624.0,
1080,APARTMENT,APARTMENT,495000,2.0,120.0,,,,,,True,75.0,,BUY_REGULAR,GOOD,,20463604,,
4500,APARTMENT,APARTMENT,199500,1.0,70.0,HYPER_EQUIPPED,,2.0,,,True,5.0,,BUY_REGULAR,GOOD,,20479414,,
2280,APARTMENT,APARTMENT,190000,1.0,51.0,HYPER_EQUIPPED,,2.0,,,,,True,BUY_REGULAR,AS_NEW,,20464558,,
1070,APARTMENT,APARTMENT,265000,2.0,89.0,HYPER_EQUIPPED,,2.0,,,,,,BUY_REGULAR,AS_NEW,,20437251,,
1350,APARTMENT,APARTMENT,299800,2.0,113.0,HYPER_EQUIPPED,,2.0,True,242.0,,,,BUY_REGULAR,AS_NEW,,20419568,,
1350,APARTMENT,APARTMENT,334800,2.0,134.0,HYPER_EQUIPPED,,2.0,True,347.0,,,,BUY_REGULAR,AS_NEW,,20419632,,
1200,APARTMENT,APARTMENT,470000,2.0,92.0,HYPER_EQUIPPED,,2.0,,,True,9.0,,BUY_REGULAR,AS_NEW,,20424877,,
9190,APARTMENT,APARTMENT,385000,2.0,122.0,INSTALLED,,3.0,,,True,25.0,,BUY_REGULAR,,,20450635,,
8300,APARTMENT,APARTMENT,875000,3.0,93.0,,,2.0,,,True,7.0,,BUY_REGULAR,JUST_RENOVATED,,20438689,989.0,
8620,APARTMENT,APARTMENT,239000,1.0,51.0,,,,,,,,,BUY_REGULAR,GOOD,,20448074,658.0,
9820,APARTMENT,APARTMENT,265000,1.0,70.0,INSTALLED,,,,,True,15.0,,BUY_REGULAR,AS_NEW,,20487051,,
8620,APARTMENT,APARTMENT,230000,1.0,55.0,INSTALLED,,,,,True,,True,BUY_REGULAR,GOOD,,20423665,,
6700,APARTMENT,APARTMENT,270000,2.0,79.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,JUST_RENOVATED,,20483461,1115.0,
1190,APARTMENT,APARTMENT,385000,2.0,103.0,INSTALLED,,4.0,,,True,,,BUY_REGULAR,GOOD,,20471138,,
3980,APARTMENT,APARTMENT,299000,2.0,90.0,INSTALLED,,3.0,,,,,,BUY_REGULAR,,,20483465,,
2600,APARTMENT,APARTMENT,249000,2.0,80.0,INSTALLED,,,,,True,14.0,,BUY_REGULAR,GOOD,,20483456,932.0,
